treatment,id,game,period,choice,other.choice
D75R32,166,33,8,d,d
D75R32,166,33,9,d,d
D75R32,167,23,1,c,c
D75R32,167,24,1,c,d
D75R32,167,24,2,c,d
D75R32,167,24,3,d,d
D75R32,167,25,1,d,d
D75R32,167,26,1,d,c
D75R32,167,27,1,d,d
D75R32,167,27,2,d,d
D75R32,167,27,3,d,d
D75R32,167,27,4,d,d
D75R32,167,28,1,c,d
D75R32,167,28,2,c,d
D75R32,167,28,3,d,d
D75R32,167,28,4,d,d
D75R32,167,28,5,d,d
D75R32,167,28,6,d,d
D75R32,167,28,7,d,d
D75R32,167,28,8,d,d
D75R32,167,29,1,c,d
D75R32,167,29,2,c,d
D75R32,167,29,3,d,d
D75R32,167,30,1,c,c
D75R32,167,31,1,c,d
D75R32,167,32,1,c,d
D75R32,167,32,2,c,d
D75R32,167,32,3,d,d
D75R32,167,32,4,d,d
D75R32,167,32,5,d,d
D75R32,167,32,6,d,d
D75R32,167,32,7,d,d
D75R32,167,32,8,d,d
D75R32,167,32,9,d,d
D75R32,167,33,1,c,d
D75R32,167,33,2,c,d
D75R32,167,33,3,d,d
D75R32,167,33,4,d,d
D75R32,167,33,5,d,d
D75R32,167,33,6,d,d
D75R32,167,33,7,d,d
D75R32,167,33,8,d,d
D75R32,167,33,9,d,d
D75R32,168,23,1,d,d
D75R32,168,24,1,d,c
D75R32,168,24,2,d,c
D75R32,168,24,3,d,c
D75R32,168,25,1,d,c
D75R32,168,26,1,d,c
D75R32,168,27,1,d,d
D75R32,168,27,2,d,d
D75R32,168,27,3,d,d
D75R32,168,27,4,d,d
D75R32,168,28,1,d,d
D75R32,168,28,2,d,d
D75R32,168,28,3,d,d
D75R32,168,28,4,d,d
D75R32,168,28,5,d,d
D75R32,168,28,6,d,d
D75R32,168,28,7,d,d
D75R32,168,28,8,d,d
D75R32,168,29,1,d,c
D75R32,168,29,2,d,c
D75R32,168,29,3,d,d
D75R32,168,30,1,d,c
D75R32,168,31,1,d,d
D75R32,168,32,1,d,d
D75R32,168,32,2,d,d
D75R32,168,32,3,d,d
D75R32,168,32,4,d,d
D75R32,168,32,5,d,d
D75R32,168,32,6,d,d
D75R32,168,32,7,d,d
D75R32,168,32,8,d,d
D75R32,168,32,9,d,d
D75R32,168,33,1,d,d
D75R32,168,33,2,d,d
D75R32,168,33,3,d,d
D75R32,168,33,4,d,d
D75R32,168,33,5,d,d
D75R32,168,33,6,d,d
D75R32,168,33,7,d,d
D75R32,168,33,8,d,d
D75R32,168,33,9,d,d
D75R32,169,23,1,d,c
D75R32,169,24,1,d,d
D75R32,169,24,2,d,d
D75R32,169,24,3,d,d
D75R32,169,25,1,d,d
D75R32,169,26,1,d,c
D75R32,169,27,1,d,c
D75R32,169,27,2,d,c
D75R32,169,27,3,d,d
D75R32,169,27,4,d,d
D75R32,169,28,1,d,d
D75R32,169,28,2,d,d
D75R32,169,28,3,d,d
D75R32,169,28,4,d,d
D75R32,169,28,5,d,d
D75R32,169,28,6,c,d
D75R32,169,28,7,c,c
D75R32,169,28,8,c,c
D75R32,169,29,1,c,c
D75R32,169,29,2,c,c
D75R32,169,29,3,c,c
D75R32,169,30,1,c,d
D75R32,169,31,1,d,d
D75R32,169,32,1,d,c
D75R32,169,32,2,d,c
D75R32,169,32,3,c,d
D75R32,169,32,4,c,c
D75R32,169,32,5,c,c
D75R32,169,32,6,c,c
D75R32,169,32,7,c,c
D75R32,169,32,8,c,c
D75R32,169,32,9,c,c
D75R32,169,33,1,d,d
D75R32,169,33,2,d,c
D75R32,169,33,3,d,c
D75R32,169,33,4,d,d
D75R32,169,33,5,d,d
D75R32,169,33,6,d,d
D75R32,169,33,7,d,d
D75R32,169,33,8,d,d
D75R32,169,33,9,d,d
D75R32,170,23,1,d,c
D75R32,170,24,1,d,d
D75R32,170,24,2,d,d
D75R32,170,24,3,d,d
D75R32,170,25,1,d,d
D75R32,170,26,1,d,d
D75R32,170,27,1,d,d
D75R32,170,27,2,d,d
D75R32,170,27,3,d,d
D75R32,170,27,4,d,d
D75R32,170,28,1,d,d
D75R32,170,28,2,d,d
D75R32,170,28,3,d,d
D75R32,170,28,4,d,d
D75R32,170,28,5,d,d
D75R32,170,28,6,d,d
D75R32,170,28,7,d,d
D75R32,170,28,8,d,d
D75R32,170,29,1,d,c
D75R32,170,29,2,d,c
D75R32,170,29,3,d,d
D75R32,170,30,1,d,d
D75R32,170,31,1,d,c
D75R32,170,32,1,d,d
D75R32,170,32,2,d,d
D75R32,170,32,3,d,d
D75R32,170,32,4,d,d
D75R32,170,32,5,d,d
D75R32,170,32,6,d,d
D75R32,170,32,7,d,d
D75R32,170,32,8,d,d
D75R32,170,32,9,d,d
D75R32,170,33,1,d,d
D75R32,170,33,2,d,d
D75R32,170,33,3,d,d
D75R32,170,33,4,d,d
D75R32,170,33,5,d,d
D75R32,170,33,6,d,d
D75R32,170,33,7,d,d
D75R32,170,33,8,d,d
D75R32,170,33,9,d,d
D75R32,171,24,1,d,d
D75R32,171,24,2,d,d
D75R32,171,25,1,d,c
D75R32,171,25,2,d,c
D75R32,171,25,3,c,c
D75R32,171,26,1,d,d
D75R32,171,26,2,d,d
D75R32,171,26,3,d,d
D75R32,171,27,1,d,c
D75R32,171,27,2,d,d
D75R32,171,27,3,d,d
D75R32,171,27,4,d,d
D75R32,171,27,5,d,d
D75R32,171,27,6,d,d
D75R32,171,27,7,d,d
D75R32,172,24,1,d,d
D75R32,172,24,2,d,d
D75R32,172,25,1,d,c
D75R32,172,25,2,d,d
D75R32,172,25,3,d,d
D75R32,172,26,1,c,d
D75R32,172,26,2,d,d
D75R32,172,26,3,d,d
D75R32,172,27,1,c,d
D75R32,172,27,2,d,d
D75R32,172,27,3,d,d
D75R32,172,27,4,d,d
D75R32,172,27,5,d,d
D75R32,172,27,6,d,d
D75R32,172,27,7,d,d
D75R32,173,24,1,c,d
D75R32,173,24,2,d,c
D75R32,173,25,1,c,d
D75R32,173,25,2,d,d
D75R32,173,25,3,d,d
D75R32,173,26,1,c,d
D75R32,173,26,2,d,d
D75R32,173,26,3,d,d
D75R32,173,27,1,c,d
D75R32,173,27,2,d,c
D75R32,173,27,3,c,d
D75R32,173,27,4,d,d
D75R32,173,27,5,d,c
D75R32,173,27,6,c,d
D75R32,173,27,7,d,c
D75R32,174,24,1,d,d
D75R32,174,24,2,d,d
D75R32,174,25,1,d,d
D75R32,174,25,2,d,d
D75R32,174,25,3,d,d
D75R32,174,26,1,d,c
D75R32,174,26,2,c,c
D75R32,174,26,3,c,c
D75R32,174,27,1,c,d
D75R32,174,27,2,d,c
D75R32,174,27,3,c,d
D75R32,174,27,4,d,c
D75R32,174,27,5,c,d
D75R32,174,27,6,d,c
D75R32,174,27,7,c,c
D75R32,175,24,1,d,d
D75R32,175,24,2,d,d
D75R32,175,25,1,d,d
D75R32,175,25,2,d,d
D75R32,175,25,3,d,d
D75R32,175,26,1,d,d
D75R32,175,26,2,d,d
D75R32,175,26,3,d,d
D75R32,175,27,1,d,d
D75R32,175,27,2,d,d
D75R32,175,27,3,d,d
D75R32,175,27,4,d,d
D75R32,175,27,5,d,d
D75R32,175,27,6,d,d
D75R32,175,27,7,d,d
D75R32,176,24,1,d,d
D75R32,176,24,2,d,c
D75R32,176,25,1,d,d
D75R32,176,25,2,d,d
D75R32,176,25,3,d,d
D75R32,176,26,1,d,d
D75R32,176,26,2,d,c
D75R32,176,26,3,d,c
D75R32,176,27,1,d,d
D75R32,176,27,2,d,d
D75R32,176,27,3,d,d
D75R32,176,27,4,d,d
D75R32,176,27,5,d,d
D75R32,176,27,6,d,d
D75R32,176,27,7,d,d
D75R32,177,24,1,d,d
D75R32,177,24,2,c,d
D75R32,177,25,1,c,d
D75R32,177,25,2,c,d
D75R32,177,25,3,c,c
D75R32,177,26,1,d,d
D75R32,177,26,2,d,d
D75R32,177,26,3,d,d
D75R32,177,27,1,d,d
D75R32,177,27,2,d,d
D75R32,177,27,3,d,d
D75R32,177,27,4,d,d
D75R32,177,27,5,d,d
D75R32,177,27,6,d,d
D75R32,177,27,7,d,d
D75R32,178,24,1,d,d
D75R32,178,24,2,d,d
D75R32,178,25,1,d,d
D75R32,178,25,2,d,d
D75R32,178,25,3,d,d
D75R32,178,26,1,d,c
D75R32,178,26,2,d,d
D75R32,178,26,3,d,d
D75R32,178,27,1,d,d
D75R32,178,27,2,d,d
D75R32,178,27,3,d,d
D75R32,178,27,4,d,d
D75R32,178,27,5,d,d
D75R32,178,27,6,d,d
D75R32,178,27,7,d,d
D75R32,179,24,1,d,c
D75R32,179,24,2,c,d
D75R32,179,25,1,d,d
D75R32,179,25,2,d,d
D75R32,179,25,3,d,d
D75R32,179,26,1,d,d
D75R32,179,26,2,d,c
D75R32,179,26,3,c,d
D75R32,179,27,1,d,d
D75R32,179,27,2,d,d
D75R32,179,27,3,d,d
D75R32,179,27,4,d,d
D75R32,179,27,5,d,d
D75R32,179,27,6,d,d
D75R32,179,27,7,d,d
D75R32,180,24,1,d,d
D75R32,180,24,2,c,d
D75R32,180,25,1,d,d
D75R32,180,25,2,c,d
D75R32,180,25,3,c,c
D75R32,180,26,1,d,d
D75R32,180,26,2,c,d
D75R32,180,26,3,c,d
D75R32,180,27,1,d,d
D75R32,180,27,2,d,d
D75R32,180,27,3,d,d
D75R32,180,27,4,d,d
D75R32,180,27,5,d,d
D75R32,180,27,6,d,d
D75R32,180,27,7,d,d
D75R32,181,24,1,d,d
D75R32,181,24,2,d,d
D75R32,181,25,1,d,d
D75R32,181,25,2,d,c
D75R32,181,25,3,c,c
D75R32,181,26,1,d,d
D75R32,181,26,2,d,d
D75R32,181,26,3,d,d
D75R32,181,27,1,d,d
D75R32,181,27,2,d,d
D75R32,181,27,3,d,d
D75R32,181,27,4,d,d
D75R32,181,27,5,d,d
D75R32,181,27,6,d,d
D75R32,181,27,7,d,d
D75R32,182,24,1,d,d
D75R32,182,24,2,d,d
D75R32,182,25,1,d,c
D75R32,182,25,2,c,c
D75R32,182,25,3,c,c
D75R32,182,26,1,d,d
D75R32,182,26,2,c,d
D75R32,182,26,3,d,c
D75R32,182,27,1,d,c
D75R32,182,27,2,c,d
D75R32,182,27,3,d,c
D75R32,182,27,4,d,d
D75R32,182,27,5,c,d
D75R32,182,27,6,d,c
D75R32,182,27,7,c,d
D75R32,183,24,1,d,d
D75R32,183,24,2,d,d
D75R32,183,25,1,d,d
D75R32,183,25,2,d,d
D75R32,183,25,3,d,d
D75R32,183,26,1,d,c
D75R32,183,26,2,d,d
D75R32,183,26,3,d,d
D75R32,183,27,1,d,d
D75R32,183,27,2,d,d
D75R32,183,27,3,d,d
D75R32,183,27,4,d,d
D75R32,183,27,5,d,d
D75R32,183,27,6,d,d
D75R32,183,27,7,d,d
D75R32,184,24,1,d,d
D75R32,184,24,2,d,c
D75R32,184,25,1,c,d
D75R32,184,25,2,c,c
D75R32,184,25,3,c,c
D75R32,184,26,1,c,d
D75R32,184,26,2,c,c
D75R32,184,26,3,c,c
D75R32,184,27,1,d,c
D75R32,184,27,2,c,d
D75R32,184,27,3,d,c
D75R32,184,27,4,c,d
D75R32,184,27,5,d,c
D75R32,184,27,6,c,d
D75R32,184,27,7,c,c
D75R40,185,31,1,c,c
D75R40,185,31,2,c,c
D75R40,185,31,3,c,c
D75R40,185,31,4,c,c
D75R40,185,31,5,c,d
D75R40,185,31,6,d,c
D75R40,185,32,1,c,c
D75R40,185,32,2,c,c
D75R40,185,32,3,c,c
D75R40,185,32,4,c,c
D75R40,185,32,5,c,c
D75R40,185,32,6,d,c
D75R40,185,32,7,d,d
D75R40,185,32,8,d,d
D75R40,185,32,9,d,d
D75R40,185,33,1,c,c
D75R40,185,33,2,c,c
D75R40,185,33,3,c,c
D75R40,185,33,4,c,c
D75R40,185,33,5,c,c
D75R40,185,34,1,c,c
D75R40,186,31,1,c,c
D75R40,186,31,2,c,c
D75R40,186,31,3,c,c
D75R40,186,31,4,c,c
D75R40,186,31,5,c,c
D75R40,186,31,6,c,c
D75R40,186,32,1,c,c
D75R40,186,32,2,c,c
D75R40,186,32,3,c,c
D75R40,186,32,4,c,c
D75R40,186,32,5,c,c
D75R40,186,32,6,c,c
D75R40,186,32,7,c,c
D75R40,186,32,8,c,c
D75R40,186,32,9,c,c
D75R40,186,33,1,c,c
D75R40,186,33,2,c,c
D75R40,186,33,3,c,c
D75R40,186,33,4,c,c
D75R40,186,33,5,c,c
D75R40,186,34,1,c,c
D75R40,187,31,1,c,c
D75R40,187,31,2,c,c
D75R40,187,31,3,c,c
D75R40,187,31,4,c,c
D75R40,187,31,5,c,c
D75R40,187,31,6,c,c
D75R40,187,32,1,c,c
D75R40,187,32,2,c,c
D75R40,187,32,3,c,c
D75R40,187,32,4,c,c
D75R40,187,32,5,c,c
D75R40,187,32,6,c,d
D75R40,187,32,7,d,d
D75R40,187,32,8,d,d
D75R40,187,32,9,d,d
D75R40,187,33,1,c,c
D75R40,187,33,2,c,c
D75R40,187,33,3,c,d
D75R40,187,33,4,d,c
D75R40,187,33,5,d,c
D75R40,187,34,1,c,c
D75R40,188,31,1,c,c
D75R40,188,31,2,c,c
D75R40,188,31,3,c,c
D75R40,188,31,4,c,c
D75R40,188,31,5,d,c
D75R40,188,31,6,c,d
D75R40,188,32,1,c,c
D75R40,188,32,2,c,c
D75R40,188,32,3,c,c
D75R40,188,32,4,c,c
D75R40,188,32,5,c,c
D75R40,188,32,6,c,c
D75R40,188,32,7,c,c
D75R40,188,32,8,c,c
D75R40,188,32,9,c,c
D75R40,188,33,1,c,c
D75R40,188,33,2,c,c
D75R40,188,33,3,c,c
D75R40,188,33,4,c,c
D75R40,188,33,5,c,c
D75R40,188,34,1,c,c
D75R40,189,31,1,c,c
D75R40,189,31,2,c,c
D75R40,189,31,3,c,c
D75R40,189,31,4,c,c
D75R40,189,31,5,c,c
D75R40,189,31,6,c,c
D75R40,189,32,1,c,c
D75R40,189,32,2,c,c
D75R40,189,32,3,c,c
D75R40,189,32,4,c,c
D75R40,189,32,5,c,c
D75R40,189,32,6,c,c
D75R40,189,32,7,c,c
D75R40,189,32,8,c,c
D75R40,189,32,9,c,c
D75R40,189,33,1,c,c
D75R40,189,33,2,c,c
D75R40,189,33,3,c,c
D75R40,189,33,4,c,c
D75R40,189,33,5,c,c
D75R40,189,34,1,c,c
D75R40,190,31,1,c,c
D75R40,190,31,2,c,c
D75R40,190,31,3,c,c
D75R40,190,31,4,c,c
D75R40,190,31,5,c,c
D75R40,190,31,6,c,c
D75R40,190,32,1,c,c
D75R40,190,32,2,c,c
D75R40,190,32,3,c,c
D75R40,190,32,4,c,c
D75R40,190,32,5,c,c
D75R40,190,32,6,c,c
D75R40,190,32,7,c,c
D75R40,190,32,8,c,c
D75R40,190,32,9,c,c
D75R40,190,33,1,c,c
D75R40,190,33,2,c,c
D75R40,190,33,3,c,c
D75R40,190,33,4,c,c
D75R40,190,33,5,c,c
D75R40,190,34,1,c,c
D75R40,191,31,1,c,c
D75R40,191,31,2,c,c
D75R40,191,31,3,c,c
D75R40,191,31,4,c,c
D75R40,191,31,5,c,c
D75R40,191,31,6,c,c
D75R40,191,32,1,c,c
D75R40,191,32,2,c,c
D75R40,191,32,3,c,c
D75R40,191,32,4,c,c
D75R40,191,32,5,c,c
D75R40,191,32,6,c,c
D75R40,191,32,7,c,c
D75R40,191,32,8,c,c
D75R40,191,32,9,c,c
D75R40,191,33,1,c,c
D75R40,191,33,2,c,c
D75R40,191,33,3,c,c
D75R40,191,33,4,c,c
D75R40,191,33,5,c,c
D75R40,191,34,1,c,c
D75R40,192,31,1,c,c
D75R40,192,31,2,c,c
D75R40,192,31,3,c,c
D75R40,192,31,4,c,c
D75R40,192,31,5,c,c
D75R40,192,31,6,c,c
D75R40,192,32,1,c,c
D75R40,192,32,2,c,c
D75R40,192,32,3,c,c
D75R40,192,32,4,c,c
D75R40,192,32,5,c,c
D75R40,192,32,6,c,c
D75R40,192,32,7,c,c
D75R40,192,32,8,c,c
D75R40,192,32,9,c,c
D75R40,192,33,1,c,c
D75R40,192,33,2,c,c
D75R40,192,33,3,d,c
D75R40,192,33,4,c,d
D75R40,192,33,5,c,d
D75R40,192,34,1,c,c
D75R40,193,31,1,c,c
D75R40,193,31,2,c,c
D75R40,193,31,3,c,c
D75R40,193,31,4,c,c
D75R40,193,31,5,c,c
D75R40,193,31,6,c,c
D75R40,193,32,1,c,c
D75R40,193,32,2,c,c
D75R40,193,32,3,c,c
D75R40,193,32,4,c,c
D75R40,193,32,5,c,c
D75R40,193,32,6,c,c
D75R40,193,32,7,c,c
D75R40,193,32,8,c,c
D75R40,193,32,9,c,c
D75R40,193,33,1,c,c
D75R40,193,33,2,c,c
D75R40,193,33,3,c,c
D75R40,193,33,4,c,c
D75R40,193,33,5,c,c
D75R40,193,34,1,c,c
D75R40,194,31,1,c,c
D75R40,194,31,2,c,c
D75R40,194,31,3,c,c
D75R40,194,31,4,c,c
D75R40,194,31,5,c,c
D75R40,194,31,6,c,c
D75R40,194,32,1,c,c
D75R40,194,32,2,c,c
D75R40,194,32,3,c,c
D75R40,194,32,4,c,c
D75R40,194,32,5,c,c
D75R40,194,32,6,c,c
D75R40,194,32,7,c,c
D75R40,194,32,8,c,c
D75R40,194,32,9,c,c
D75R40,194,33,1,c,c
D75R40,194,33,2,c,c
D75R40,194,33,3,c,c
D75R40,194,33,4,c,c
D75R40,194,33,5,c,c
D75R40,194,34,1,c,c
D75R40,195,31,1,c,c
D75R40,195,31,2,c,c
D75R40,195,31,3,c,c
D75R40,195,31,4,c,c
D75R40,195,31,5,c,c
D75R40,195,31,6,c,c
D75R40,195,32,1,c,c
D75R40,195,32,2,c,c
D75R40,195,32,3,c,c
D75R40,195,32,4,c,c
D75R40,195,32,5,c,c
D75R40,195,32,6,c,c
D75R40,195,32,7,c,c
D75R40,195,32,8,c,c
D75R40,195,32,9,c,c
D75R40,195,33,1,c,c
D75R40,195,33,2,c,c
D75R40,195,33,3,c,c
D75R40,195,33,4,c,c
D75R40,195,33,5,c,c
D75R40,195,34,1,c,c
D75R40,196,31,1,c,c
D75R40,196,31,2,c,c
D75R40,196,31,3,c,c
D75R40,196,31,4,c,c
D75R40,196,31,5,c,c
D75R40,196,31,6,c,c
D75R40,196,32,1,c,c
D75R40,196,32,2,c,c
D75R40,196,32,3,c,c
D75R40,196,32,4,c,c
D75R40,196,32,5,c,c
D75R40,196,32,6,c,c
D75R40,196,32,7,c,c
D75R40,196,32,8,c,c
D75R40,196,32,9,c,c
D75R40,196,33,1,c,c
D75R40,196,33,2,c,c
D75R40,196,33,3,c,c
D75R40,196,33,4,c,c
D75R40,196,33,5,c,c
D75R40,196,34,1,c,c
D75R40,197,36,1,d,d
D75R40,197,36,2,d,d
D75R40,197,36,3,d,d
D75R40,197,37,1,d,c
D75R40,197,38,1,d,d
D75R40,197,39,1,d,c
D75R40,197,39,2,d,d
D75R40,197,39,3,d,d
D75R40,197,39,4,d,d
D75R40,197,39,5,d,d
D75R40,197,39,6,d,d
D75R40,197,39,7,d,d
D75R40,197,39,8,d,d
D75R40,197,39,9,d,d
D75R40,197,39,10,d,d
D75R40,197,40,1,d,d
D75R40,197,41,1,d,d
D75R40,197,41,2,d,c
D75R40,197,42,1,d,d
D75R40,197,42,2,d,d
D75R40,197,42,3,d,d
D75R40,197,42,4,d,d
D75R40,197,43,1,d,d
D75R40,197,43,2,d,d
D75R40,197,43,3,d,d
D75R40,197,43,4,d,d
D75R40,197,44,1,d,d
D75R40,197,45,1,d,d
D75R40,197,46,1,d,c
D75R40,197,46,2,d,c
D75R40,197,47,1,d,d
D75R40,197,47,2,d,d
D75R40,197,47,3,d,d
D75R40,197,47,4,d,d
D75R40,197,47,5,d,d
D75R40,197,47,6,d,d
D75R40,197,47,7,d,d
D75R40,197,47,8,d,d
D75R40,198,36,1,c,c
D75R40,198,36,2,c,c
D75R40,198,36,3,c,c
D75R40,198,37,1,c,d
D75R40,198,38,1,c,d
D75R40,198,39,1,d,c
D75R40,198,39,2,d,c
D75R40,198,39,3,c,d
D75R40,198,39,4,d,c
D75R40,198,39,5,c,d
D75R40,198,39,6,d,c
D75R40,198,39,7,d,c
D75R40,198,39,8,d,c
D75R40,198,39,9,d,c
D75R40,198,39,10,d,d
D75R40,198,40,1,c,c
D75R40,198,41,1,c,c
D75R40,198,41,2,c,c
D75R40,198,42,1,c,c
D75R40,198,42,2,c,c
D75R40,198,42,3,c,c
D75R40,198,42,4,c,c
D75R40,198,43,1,c,c
D75R40,198,43,2,c,c
D75R40,198,43,3,c,c
D75R40,198,43,4,c,c
D75R40,198,44,1,c,d
D75R40,198,45,1,c,c
D75R40,198,46,1,c,d
D75R40,198,46,2,d,d
D75R40,198,47,1,c,c
D75R40,198,47,2,c,c
D75R40,198,47,3,c,c
D75R40,198,47,4,c,c
D75R40,198,47,5,c,c
D75R40,198,47,6,c,c
D75R40,198,47,7,d,c
D75R40,198,47,8,d,d
D75R40,199,36,1,d,c
D75R40,199,36,2,c,d
D75R40,199,36,3,c,c
D75R40,199,37,1,d,d
D75R40,199,38,1,d,c
D75R40,199,39,1,c,d
D75R40,199,39,2,c,d
D75R40,199,39,3,d,c
D75R40,199,39,4,c,d
D75R40,199,39,5,d,c
D75R40,199,39,6,c,d
D75R40,199,39,7,c,d
D75R40,199,39,8,c,d
D75R40,199,39,9,c,d
D75R40,199,39,10,d,d
D75R40,199,40,1,d,d
D75R40,199,41,1,d,c
D75R40,199,41,2,c,d
D75R40,199,42,1,d,d
D75R40,199,42,2,c,d
D75R40,199,42,3,c,c
D75R40,199,42,4,c,c
D75R40,199,43,1,d,d
D75R40,199,43,2,d,d
D75R40,199,43,3,d,d
D75R40,199,43,4,d,d
D75R40,199,44,1,d,c
D75R40,199,45,1,d,c
D75R40,199,46,1,d,d
D75R40,199,46,2,c,d
D75R40,199,47,1,d,c
D75R40,199,47,2,c,d
D75R40,199,47,3,c,c
D75R40,199,47,4,c,c
D75R40,199,47,5,c,c
D75R40,199,47,6,c,c
D75R40,199,47,7,c,c
D75R40,199,47,8,c,c
D75R40,200,36,1,c,d
D75R40,200,36,2,d,d
D75R40,200,36,3,d,d
D75R40,200,37,1,c,d
D75R40,200,38,1,c,d
D75R40,200,39,1,c,d
D75R40,200,39,2,d,d
D75R40,200,39,3,d,d
D75R40,200,39,4,d,d
D75R40,200,39,5,d,d
D75R40,200,39,6,d,d
D75R40,200,39,7,d,d
D75R40,200,39,8,d,d
D75R40,200,39,9,d,d
D75R40,200,39,10,d,d
D75R40,200,40,1,c,c
D75R40,200,41,1,c,d
D75R40,200,41,2,d,c
D75R40,200,42,1,c,c
D75R40,200,42,2,c,c
D75R40,200,42,3,c,c
D75R40,200,42,4,c,c
D75R40,200,43,1,c,c
D75R40,200,43,2,c,c
D75R40,200,43,3,c,c
D75R40,200,43,4,c,c
D75R40,200,44,1,c,c
D75R40,200,45,1,c,c
D75R40,200,46,1,c,d
D75R40,200,46,2,d,c
D75R40,200,47,1,c,c
D75R40,200,47,2,c,c
D75R40,200,47,3,c,c
D75R40,200,47,4,c,c
D75R40,200,47,5,c,c
D75R40,200,47,6,c,c
D75R40,200,47,7,c,c
D75R40,200,47,8,c,c
D75R40,201,36,1,d,d
D75R40,201,36,2,c,c
D75R40,201,36,3,c,c
D75R40,201,37,1,d,c
D75R40,201,38,1,d,c
D75R40,201,39,1,d,d
D75R40,201,39,2,c,d
D75R40,201,39,3,c,d
D75R40,201,39,4,d,d
D75R40,201,39,5,d,d
D75R40,201,39,6,d,d
D75R40,201,39,7,d,d
D75R40,201,39,8,d,d
D75R40,201,39,9,d,d
D75R40,201,39,10,c,d
D75R40,201,40,1,d,d
D75R40,201,41,1,d,d
D75R40,201,41,2,c,d
D75R40,201,42,1,d,c
D75R40,201,42,2,c,c
D75R40,201,42,3,c,c
D75R40,201,42,4,c,c
D75R40,201,43,1,d,c
D75R40,201,43,2,c,c
D75R40,201,43,3,c,c
D75R40,201,43,4,c,c
D75R40,201,44,1,d,d
D75R40,201,45,1,d,d
D75R40,201,46,1,d,d
D75R40,201,46,2,c,d
D75R40,201,47,1,d,c
D75R40,201,47,2,c,c
D75R40,201,47,3,c,c
D75R40,201,47,4,c,c
D75R40,201,47,5,c,c
D75R40,201,47,6,c,c
D75R40,201,47,7,c,c
D75R40,201,47,8,c,c
D75R40,202,36,1,d,c
D75R40,202,36,2,d,c
D75R40,202,36,3,d,d
D75R40,202,37,1,d,d
D75R40,202,38,1,d,d
D75R40,202,39,1,d,d
D75R40,202,39,2,d,c
D75R40,202,39,3,d,c
D75R40,202,39,4,d,d
D75R40,202,39,5,d,d
D75R40,202,39,6,d,d
D75R40,202,39,7,d,d
D75R40,202,39,8,d,d
D75R40,202,39,9,d,d
D75R40,202,39,10,d,c
D75R40,202,40,1,d,d
D75R40,202,41,1,d,c
D75R40,202,41,2,d,d
D75R40,202,42,1,d,d
D75R40,202,42,2,d,c
D75R40,202,42,3,d,d
D75R40,202,42,4,d,d
D75R40,202,43,1,d,d
D75R40,202,43,2,d,d
D75R40,202,43,3,d,d
D75R40,202,43,4,d,c
D75R40,202,44,1,d,c
D75R40,202,45,1,d,d
D75R40,202,46,1,d,c
D75R40,202,46,2,d,d
D75R40,202,47,1,d,d
D75R40,202,47,2,d,d
D75R40,202,47,3,d,d
D75R40,202,47,4,d,d
D75R40,202,47,5,d,d
D75R40,202,47,6,d,d
D75R40,202,47,7,d,d
D75R40,202,47,8,d,d
D75R40,203,36,1,d,c
D75R40,203,36,2,d,d
D75R40,203,36,3,d,d
D75R40,203,37,1,d,c
D75R40,203,38,1,d,d
D75R40,203,39,1,d,d
D75R40,203,39,2,d,c
D75R40,203,39,3,d,d
D75R40,203,39,4,d,d
D75R40,203,39,5,d,d
D75R40,203,39,6,d,d
D75R40,203,39,7,d,d
D75R40,203,39,8,d,d
D75R40,203,39,9,d,d
D75R40,203,39,10,d,d
D75R40,203,40,1,d,c
D75R40,203,41,1,d,c
D75R40,203,41,2,d,c
D75R40,203,42,1,d,d
D75R40,203,42,2,d,d
D75R40,203,42,3,d,d
D75R40,203,42,4,d,d
D75R40,203,43,1,d,d
D75R40,203,43,2,d,c
D75R40,203,43,3,d,d
D75R40,203,43,4,d,d
D75R40,203,44,1,d,c
D75R40,203,45,1,d,c
D75R40,203,46,1,d,d
D75R40,203,46,2,d,c
D75R40,203,47,1,d,d
D75R40,203,47,2,d,d
D75R40,203,47,3,d,d
D75R40,203,47,4,d,d
D75R40,203,47,5,d,d
D75R40,203,47,6,d,d
D75R40,203,47,7,d,d
D75R40,203,47,8,d,d
D75R40,204,36,1,c,d
D75R40,204,36,2,c,d
D75R40,204,36,3,d,d
D75R40,204,37,1,d,c
D75R40,204,38,1,c,c
D75R40,204,39,1,c,d
D75R40,204,39,2,c,d
D75R40,204,39,3,d,c
D75R40,204,39,4,c,c
D75R40,204,39,5,c,c
D75R40,204,39,6,c,c
D75R40,204,39,7,c,d
D75R40,204,39,8,d,d
D75R40,204,39,9,d,d
D75R40,204,39,10,d,d
D75R40,204,40,1,c,c
D75R40,204,41,1,c,c
D75R40,204,41,2,c,c
D75R40,204,42,1,c,c
D75R40,204,42,2,c,c
D75R40,204,42,3,c,c
D75R40,204,42,4,c,c
D75R40,204,43,1,c,c
D75R40,204,43,2,c,c
D75R40,204,43,3,c,c
D75R40,204,43,4,c,c
D75R40,204,44,1,c,c
D75R40,204,45,1,c,d
D75R40,204,46,1,d,c
D75R40,204,46,2,c,d
D75R40,204,47,1,c,c
D75R40,204,47,2,c,c
D75R40,204,47,3,c,c
D75R40,204,47,4,c,c
D75R40,204,47,5,c,c
D75R40,204,47,6,c,c
D75R40,204,47,7,c,c
D75R40,204,47,8,c,c
